# us 0.1.0 golden corpus - kernel Select (UniversalSqueaker). Lines: scenario|mode|domain|action|seed|gate|eggs|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/UniversalSqueakerKernelTests; scenarios frozen in Scenarios.cs (S1-S7 constructed, two-race equal routing). Any delta on replay = regression.
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|2|all|off|us.test:US_Pack_XenoA_Wounded_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|2|partial|off|us.test:US_Pack_XenoA_Wounded_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|3|all|off|us.test:US_Pack_XenoA_Wounded_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|3|partial|off|us.test:US_Pack_XenoA_Wounded_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|1|all|on|us.test:US_Pack_XenoA_Wounded_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|1|partial|on|us.test:US_Pack_XenoA_Wounded_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|2|all|on|us.test:US_Pack_XenoA_Wounded_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|2|partial|on|us.test:US_Pack_XenoA_Wounded_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|3|all|on|us.test:US_Pack_XenoA_Wounded_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Wounded|3|partial|on|us.test:US_Pack_XenoA_Wounded_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|1|all|off|us.test:US_Pack_XenoA_Select_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|1|partial|off|us.test:US_Pack_XenoA_Select_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|2|all|off|us.test:US_Pack_XenoA_Select_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|2|partial|off|us.test:US_Pack_XenoA_Select_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|3|all|off|us.test:US_Pack_XenoA_Select_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|3|partial|off|us.test:US_Pack_XenoA_Select_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|1|all|on|us.test:US_Pack_XenoA_Select_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|1|partial|on|us.test:US_Pack_XenoA_Select_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|2|all|on|us.test:US_Pack_XenoA_Select_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|2|partial|on|us.test:US_Pack_XenoA_Select_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|3|all|on|us.test:US_Pack_XenoA_Select_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Select|3|partial|on|us.test:US_Pack_XenoA_Select_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|1|all|off|us.test:US_Pack_XenoA_Move_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|1|partial|off|us.test:US_Pack_XenoA_Move_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|2|all|off|us.test:US_Pack_XenoA_Move_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|2|partial|off|us.test:US_Pack_XenoA_Move_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|3|all|off|us.test:US_Pack_XenoA_Move_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|3|partial|off|us.test:US_Pack_XenoA_Move_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|1|all|on|us.test:US_Pack_XenoA_Move_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|1|partial|on|us.test:US_Pack_XenoA_Move_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|2|all|on|us.test:US_Pack_XenoA_Move_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|2|partial|on|us.test:US_Pack_XenoA_Move_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|3|all|on|us.test:US_Pack_XenoA_Move_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Move|3|partial|on|us.test:US_Pack_XenoA_Move_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|1|all|off|us.test:US_Pack_XenoA_Social_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|1|partial|off|us.test:US_Pack_XenoA_Social_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|2|all|off|us.test:US_Pack_XenoA_Social_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|2|partial|off|us.test:US_Pack_XenoA_Social_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|3|all|off|us.test:US_Pack_XenoA_Social_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|3|partial|off|us.test:US_Pack_XenoA_Social_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|1|all|on|us.test:US_Pack_XenoA_Social_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|1|partial|on|us.test:US_Pack_XenoA_Social_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|2|all|on|us.test:US_Pack_XenoA_Social_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|2|partial|on|us.test:US_Pack_XenoA_Social_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|3|all|on|us.test:US_Pack_XenoA_Social_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Social|3|partial|on|us.test:US_Pack_XenoA_Social_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|1|all|off|us.test:US_Pack_XenoA_Joy_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|1|partial|off|us.test:US_Pack_XenoA_Joy_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|2|all|off|us.test:US_Pack_XenoA_Joy_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|2|partial|off|us.test:US_Pack_XenoA_Joy_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|3|all|off|us.test:US_Pack_XenoA_Joy_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|3|partial|off|us.test:US_Pack_XenoA_Joy_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|1|all|on|us.test:US_Pack_XenoA_Joy_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|1|partial|on|us.test:US_Pack_XenoA_Joy_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|2|all|on|us.test:US_Pack_XenoA_Joy_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|2|partial|on|us.test:US_Pack_XenoA_Joy_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|3|all|on|us.test:US_Pack_XenoA_Joy_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Joy|3|partial|on|us.test:US_Pack_XenoA_Joy_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|1|all|off|us.test:US_Pack_XenoA_Death_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|1|partial|off|us.test:US_Pack_XenoA_Death_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|2|all|off|us.test:US_Pack_XenoA_Death_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|2|partial|off|us.test:US_Pack_XenoA_Death_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|3|all|off|us.test:US_Pack_XenoA_Death_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|3|partial|off|us.test:US_Pack_XenoA_Death_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|1|all|on|us.test:US_Pack_XenoA_Death_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|1|partial|on|us.test:US_Pack_XenoA_Death_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|2|all|on|us.test:US_Pack_XenoA_Death_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|2|partial|on|us.test:US_Pack_XenoA_Death_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|3|all|on|us.test:US_Pack_XenoA_Death_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Death|3|partial|on|us.test:US_Pack_XenoA_Death_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|1|all|off|us.test:US_Pack_XenoA_Draft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|1|partial|off|us.test:US_Pack_XenoA_Draft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|2|all|off|us.test:US_Pack_XenoA_Draft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|2|partial|off|us.test:US_Pack_XenoA_Draft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|3|all|off|us.test:US_Pack_XenoA_Draft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|3|partial|off|us.test:US_Pack_XenoA_Draft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|1|all|on|us.test:US_Pack_XenoA_Draft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|1|partial|on|us.test:US_Pack_XenoA_Draft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|2|all|on|us.test:US_Pack_XenoA_Draft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|2|partial|on|us.test:US_Pack_XenoA_Draft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|3|all|on|us.test:US_Pack_XenoA_Draft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Draft|3|partial|on|us.test:US_Pack_XenoA_Draft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|1|all|off|us.test:US_Pack_XenoA_Undraft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|1|partial|off|us.test:US_Pack_XenoA_Undraft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|2|all|off|us.test:US_Pack_XenoA_Undraft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|2|partial|off|us.test:US_Pack_XenoA_Undraft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|3|all|off|us.test:US_Pack_XenoA_Undraft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|3|partial|off|us.test:US_Pack_XenoA_Undraft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|1|all|on|us.test:US_Pack_XenoA_Undraft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|1|partial|on|us.test:US_Pack_XenoA_Undraft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|2|all|on|us.test:US_Pack_XenoA_Undraft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|2|partial|on|us.test:US_Pack_XenoA_Undraft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|3|all|on|us.test:US_Pack_XenoA_Undraft_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Undraft|3|partial|on|us.test:US_Pack_XenoA_Undraft_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|1|all|off|us.test:US_Pack_XenoA_Attack_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|1|partial|off|us.test:US_Pack_XenoA_Attack_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|2|all|off|us.test:US_Pack_XenoA_Attack_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|2|partial|off|us.test:US_Pack_XenoA_Attack_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|3|all|off|us.test:US_Pack_XenoA_Attack_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|3|partial|off|us.test:US_Pack_XenoA_Attack_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|1|all|on|us.test:US_Pack_XenoA_Attack_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|1|partial|on|us.test:US_Pack_XenoA_Attack_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|2|all|on|us.test:US_Pack_XenoA_Attack_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|2|partial|on|us.test:US_Pack_XenoA_Attack_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|3|all|on|us.test:US_Pack_XenoA_Attack_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Attack|3|partial|on|us.test:US_Pack_XenoA_Attack_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|1|all|off|us.test:US_Pack_XenoA_Work_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|1|partial|off|us.test:US_Pack_XenoA_Work_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|2|all|off|us.test:US_Pack_XenoA_Work_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|2|partial|off|us.test:US_Pack_XenoA_Work_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|3|all|off|us.test:US_Pack_XenoA_Work_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|3|partial|off|us.test:US_Pack_XenoA_Work_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|1|all|on|us.test:US_Pack_XenoA_Work_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|1|partial|on|us.test:US_Pack_XenoA_Work_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|2|all|on|us.test:US_Pack_XenoA_Work_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|2|partial|on|us.test:US_Pack_XenoA_Work_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|3|all|on|us.test:US_Pack_XenoA_Work_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Work|3|partial|on|us.test:US_Pack_XenoA_Work_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|1|all|off|us.test:US_Pack_XenoA_Equip_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|1|partial|off|us.test:US_Pack_XenoA_Equip_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|2|all|off|us.test:US_Pack_XenoA_Equip_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|2|partial|off|us.test:US_Pack_XenoA_Equip_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|3|all|off|us.test:US_Pack_XenoA_Equip_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|3|partial|off|us.test:US_Pack_XenoA_Equip_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|1|all|on|us.test:US_Pack_XenoA_Equip_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|1|partial|on|us.test:US_Pack_XenoA_Equip_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|2|all|on|us.test:US_Pack_XenoA_Equip_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|2|partial|on|us.test:US_Pack_XenoA_Equip_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|3|all|on|us.test:US_Pack_XenoA_Equip_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Equip|3|partial|on|us.test:US_Pack_XenoA_Equip_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|1|all|off|us.test:US_Pack_XenoA_MentalBreak_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|1|partial|off|us.test:US_Pack_XenoA_MentalBreak_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|2|all|off|us.test:US_Pack_XenoA_MentalBreak_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|2|partial|off|us.test:US_Pack_XenoA_MentalBreak_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|3|all|off|us.test:US_Pack_XenoA_MentalBreak_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|3|partial|off|us.test:US_Pack_XenoA_MentalBreak_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|1|all|on|us.test:US_Pack_XenoA_MentalBreak_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|1|partial|on|us.test:US_Pack_XenoA_MentalBreak_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|2|all|on|us.test:US_Pack_XenoA_MentalBreak_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|2|partial|on|us.test:US_Pack_XenoA_MentalBreak_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|3|all|on|us.test:US_Pack_XenoA_MentalBreak_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|MentalBreak|3|partial|on|us.test:US_Pack_XenoA_MentalBreak_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|1|all|off|us.test:US_Pack_XenoA_Crying_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|1|partial|off|us.test:US_Pack_XenoA_Crying_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|2|all|off|us.test:US_Pack_XenoA_Crying_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|2|partial|off|us.test:US_Pack_XenoA_Crying_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|3|all|off|us.test:US_Pack_XenoA_Crying_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|3|partial|off|us.test:US_Pack_XenoA_Crying_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|1|all|on|us.test:US_Pack_XenoA_Crying_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|1|partial|on|us.test:US_Pack_XenoA_Crying_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|2|all|on|us.test:US_Pack_XenoA_Crying_1_Muted|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|2|partial|on|us.test:US_Pack_XenoA_Crying_0|XenotypePack|us.test:US_Pack_XenoA
S3-builtin-plus-xeno|Fallback|US_Race_A+US_Xeno_A|Crying|3|all|on|us.test:US_Pack_XenoA_Crying_1_Muted|XenotypePack|us.test:US_Pack_XenoA
