# 0.3.1 golden corpus - kernel Select (SqueakPoolRegistry). Lines: scenario|mode|domain|action|seed|gate|eggs|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/KernelCharacterization; scenarios frozen in Scenarios.cs (S1-S7 constructed incl. egg/two-race, F03-F07 fixture-driven from fixtures/input). Any delta on replay = regression.
S5-dormant-xeno|Off|Ratkin|Social|2|partial|on|SR_Social|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Social|3|all|on|SR_Social|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Social|3|partial|on|SR_Social|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|1|all|off|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|1|partial|off|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|2|all|off|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|2|partial|off|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|3|all|off|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|3|partial|off|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|1|all|on|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|1|partial|on|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|2|all|on|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|2|partial|on|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|3|all|on|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Joy|3|partial|on|SR_Joy|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|1|all|off|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|1|partial|off|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|2|all|off|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|2|partial|off|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|3|all|off|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|3|partial|off|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|1|all|on|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|1|partial|on|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|2|all|on|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|2|partial|on|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|3|all|on|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Death|3|partial|on|SR_Death|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|1|all|off|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|1|partial|off|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|2|all|off|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|2|partial|off|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|3|all|off|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|3|partial|off|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|1|all|on|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|1|partial|on|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|2|all|on|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|2|partial|on|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|3|all|on|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Draft|3|partial|on|SR_Draft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|1|all|off|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|1|partial|off|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|2|all|off|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|2|partial|off|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|3|all|off|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|3|partial|off|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|1|all|on|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|1|partial|on|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|2|all|on|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|2|partial|on|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|3|all|on|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Undraft|3|partial|on|SR_Undraft|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|1|all|off|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|1|partial|off|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|2|all|off|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|2|partial|off|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|3|all|off|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|3|partial|off|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|1|all|on|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|1|partial|on|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|2|all|on|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|2|partial|on|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|3|all|on|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Attack|3|partial|on|SR_Attack|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|1|all|off|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|1|partial|off|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|2|all|off|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|2|partial|off|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|3|all|off|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|3|partial|off|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|1|all|on|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|1|partial|on|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|2|all|on|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|2|partial|on|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|3|all|on|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Work|3|partial|on|SR_Work|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|1|all|off|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|1|partial|off|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|2|all|off|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|2|partial|off|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|3|all|off|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|3|partial|off|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|1|all|on|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|1|partial|on|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|2|all|on|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|2|partial|on|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|3|all|on|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Equip|3|partial|on|SR_Equip|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|1|all|off|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|1|partial|off|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|2|all|off|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|2|partial|off|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|3|all|off|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|3|partial|off|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|1|all|on|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|1|partial|on|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|2|all|on|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|2|partial|on|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|3|all|on|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|MentalBreak|3|partial|on|SR_MentalBreak|BuiltInFallback|-
S5-dormant-xeno|Off|Ratkin|Crying|1|all|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|1|partial|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|2|all|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|2|partial|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|3|all|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|3|partial|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|1|all|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|1|partial|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|2|all|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|2|partial|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|3|all|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Crying|3|partial|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|1|all|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|1|partial|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|2|all|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|2|partial|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|3|all|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|3|partial|off|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|1|all|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|1|partial|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|2|all|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|2|partial|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|3|all|on|-|-|-
S5-dormant-xeno|Off|Ratkin|Giggling|3|partial|on|-|-|-
S5-dormant-xeno|Fallback|Ratkin|Call|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Call|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Eat|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Sleep|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Wounded|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Select|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|2|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|3|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Move|3|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|1|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|1|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|2|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|2|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|3|all|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|3|partial|off|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|1|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|1|partial|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S5-dormant-xeno|Fallback|Ratkin|Social|2|all|on|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
